site,name,label,lat,lon,class,area_ha
1747,Ogontz Bay Area Wetland #2,1747:Ogontz Bay Area Wetland #2,45.85368788,-86.73075004,lacustrine,12.68680826
1748,Stony Point Wetland,1748:Stony Point Wetland,45.84240108,-86.6449776,lacustrine,35.80026867
1749,Poplar Point Area Wetland,1749:Poplar Point Area Wetland,45.85913111,-86.63433506,barrier,1.017701135
1750,Porcupina Point Wetland,1750:Porcupina Point Wetland,45.87724424,-86.61368488,barrier,17.42434681
1751,Jacks Bluff Area Wetland,1751:Jacks Bluff Area Wetland,45.85676352,-86.52808407,lacustrine,15.61647998
1754,Puffy Bay Area Wetland,1754:Puffy Bay Area Wetland,45.7708696,-86.59946694,lacustrine,1.831703273
1755,Sac Bay Area Wetland,1755:Sac Bay Area Wetland,45.64727558,-86.69317553,barrier,7.647078838
1756,Fairbanks Township Area Wetland,1756:Fairbanks Township Area Wetland,45.68934738,-86.5837169,barrier,0.703143577
1757,Halfmoon Lake Area Wetland,1757:Halfmoon Lake Area Wetland,45.7484107,-86.48650441,lacustrine,2.503336529
1758,Point O'Keefe Area Wetland,1758:Point O'Keefe Area Wetland,45.75748456,-86.45420279,barrier,0.849060605
1759,Point O'Keefe Area Wetland #1,1759:Point O'Keefe Area Wetland #1,45.7646357,-86.43645307,lacustrine,11.72056258
1760,Little Harbor Area Wetland,1760:Little Harbor Area Wetland,45.78969485,-86.37125115,lacustrine,1.502189855
1761,Millers Point Area Wetland,1761:Millers Point Area Wetland,45.79268789,-86.35977409,barrier,5.291525265
1762,Stony Point Area Wetland #1,1762:Stony Point Area Wetland #1,45.94834797,-86.26061797,barrier,15.6145028
1763,Manistique City Area Wetland,1763:Manistique City Area Wetland,45.96408463,-86.25055612,riverine,15.76745178
1764,Manistique City Area Wetland #1,1764:Manistique City Area Wetland #1,45.96954926,-86.24001566,riverine,17.50222135
1765,Manistique City Area Wetland #2,1765:Manistique City Area Wetland #2,45.96625908,-86.23092283,riverine,37.7318584
1766,Manistique City Area Wetland #3,1766:Manistique City Area Wetland #3,45.98931239,-86.23468184,lacustrine,804.0862056
1767,Manistique City Area Wetland #4,1767:Manistique City Area Wetland #4,45.94884533,-86.22957424,barrier,0.894320485
1768,Manistique City Area Wetland #5,1768:Manistique City Area Wetland #5,45.95583643,-86.22427732,barrier,1.170988655
1769,Dutch Jones Point Area Wetland,1769:Dutch Jones Point Area Wetland,45.95445374,-86.15069852,barrier,2.568404114
1770,Birch Point Area Wetland,1770:Birch Point Area Wetland,45.96459653,-85.73585895,barrier,2.366020294
1771,Cozy Point Area Wetland,1771:Cozy Point Area Wetland,45.96705826,-85.66729267,barrier,1.205705482
1772,Fox Point Area Wetland #1,1772:Fox Point Area Wetland #1,46.01299512,-85.61402902,barrier,4.947348521
1776,Lower Millecoquins River Wetland,1776:Lower Millecoquins River Wetland,46.09577281,-85.47575105,riverine,0.819242486
1777,Lower Millecoquins River Wetland #1,1777:Lower Millecoquins River Wetland #1,46.09235073,-85.46850735,barrier,0.64558536
1780,Biddle Point Area Wetland,1780:Biddle Point Area Wetland,46.0799757,-85.37928936,lacustrine,1.465921796
1781,Biddle Point Area Wetland #1,1781:Biddle Point Area Wetland #1,46.07798007,-85.37784446,barrier,1.174719279
1782,Biddle Point Area Wetland #2,1782:Biddle Point Area Wetland #2,46.08077611,-85.37143478,lacustrine,0.433632584
1783,Biddle Point Area Wetland #3,1783:Biddle Point Area Wetland #3,46.08398168,-85.36841262,lacustrine,8.604165437
1784,Hog Island Campground Area Wetland,1784:Hog Island Campground Area Wetland,46.08067879,-85.30785102,barrier,0.174376873
1786,Paquin Creek Area Wetland,1786:Paquin Creek Area Wetland,46.06246559,-85.24289878,barrier,17.05614261
1787,West Harbor Area Wetland,1787:West Harbor Area Wetland,46.05406745,-85.20485306,lacustrine,2.302099692
1788,Kenyon Bay Island Wetland,1788:Kenyon Bay Island Wetland,46.05127908,-85.20185704,lacustrine,0.349842334
1789,Kenyon Bay Island Wetland #1,1789:Kenyon Bay Island Wetland #1,46.04932747,-85.20151946,lacustrine,1.191761472
1790,Epoufette Island Wetland,1790:Epoufette Island Wetland,46.04392982,-85.20222661,lacustrine,0.840548082
1795,Epoufette Bay Island Wetland #2,1795:Epoufette Bay Island Wetland #2,46.05521385,-85.1767406,lacustrine,1.327503983
1796,Epoufette Bay Area Wetland #3,1796:Epoufette Bay Area Wetland #3,46.04777128,-85.16602844,lacustrine,0.196212096
1797,Manitou Payment Point Wetland,1797:Manitou Payment Point Wetland,46.02862887,-85.09144112,barrier,10.78748255
1798,Payment Highbanks Wetland,1798:Payment Highbanks Wetland,46.024581,-85.06878737,barrier,3.812721754
1799,Brevort Area Wetland #1,1799:Brevort Area Wetland #1,46.01556346,-85.03399017,barrier,4.557107678
1800,Poupard Bay Wetland,1800:Poupard Bay Wetland,45.8951417,-84.83746686,lacustrine,15.51143394
1801,Gros Cap Road Area Wetland,1801:Gros Cap Road Area Wetland,45.88151193,-84.83761057,barrier,1.414927699
1802,Point la Barbe Wetland,1802:Point la Barbe Wetland,45.84104051,-84.75085413,lacustrine,3.248511288
1803,Green Island Wetland,1803:Green Island Wetland,45.83552488,-84.75137238,lacustrine,0.233333185
1804,Green Island Wetland #1,1804:Green Island Wetland #1,45.8366635,-84.74535716,lacustrine,0.342930375
1805,St. Helena Island Wetland #1,1805:St. Helena Island Wetland #1,45.85551271,-84.86323349,lacustrine,4.026290798
1806,Gooseberry River Wetland,1806:Gooseberry River Wetland,47.14066229,-91.46670565,riverine,5.170621313
1807,Rock River Wetland,1807:Rock River Wetland,47.18428357,-91.41021635,riverine,5.38980051
1811,Saxine River Wetland,1811:Saxine River Wetland,46.88187064,-91.05051977,riverine,0.687524964
1818,Pottawattomi Bayou,1818:Pottawattomi Bayou,43.01845633,-86.18830245,riverine,130.3491034
1823,Paw Paw River Wetland,1823:Paw Paw River Wetland,42.14660405,-86.41123804,riverine,528.7952459
1829,Manitowoc River Wetland,1829:Manitowoc River Wetland,44.10155415,-87.69149494,riverine,16.088564
1830,Buckthorn Island Wetland,1830:Buckthorn Island Wetland,43.06109709,-78.98751437,riverine,111.3833031
1831,Gun Creek Area Wetland,1831:Gun Creek Area Wetland,43.04602097,-78.91267718,riverine,7.233606576
1832,Spicer Creek Area Wetland,1832:Spicer Creek Area Wetland,43.02829741,-78.89696691,riverine,9.017084173
1834,Beaver Island State Park Wetland,1834:Beaver Island State Park Wetland,42.95804659,-78.94330212,riverine,3.289363568
1836,Motor Island Area Wetland,1836:Motor Island Area Wetland,42.96168932,-78.93104636,riverine,2.050339403
1837,Erie City Wetland #1,1837:Erie City Wetland #1,42.14636695,-80.08079082,lacustrine,4.986677941
1840,Presque Isle Wetland,1840:Presque Isle Wetland,42.16614536,-80.09351311,lacustrine,124.7920672
1841,Long Pond Wetland #1,1841:Long Pond Wetland #1,42.15852707,-80.10655061,lacustrine,173.7250049
1843,Big Bend Wetland,1843:Big Bend Wetland,42.15123407,-80.12699437,lacustrine,5.3368105
1844,Presque Isle Bay Wetland,1844:Presque Isle Bay Wetland,42.12819558,-80.14264968,lacustrine,5.472131515
1847,Mentor Marsh,1847:Mentor Marsh,41.73434722,-81.309831,riverine,322.1706882
1848,Mentor-on-the-Lake Area Wetland,1848:Mentor-on-the-Lake Area Wetland,41.72776174,-81.34791771,riverine,0.800721742
1849,Old Woman Creek Wetland,1849:Old Woman Creek Wetland,41.37503991,-82.51220889,riverine,67.58903422
1850,Huron River Wetland #1,1850:Huron River Wetland #1,41.3883147,-82.55664517,riverine,2.000734866
1851,Huron River Wetland,1851:Huron River Wetland,41.36718087,-82.5541386,riverine,147.2171548
1853,Sawmill Creek Area Wetland #2,1853:Sawmill Creek Area Wetland #2,41.41583161,-82.5973879,barrier,3.688906055
1854,Sawmill Creek Area Wetland #3,1854:Sawmill Creek Area Wetland #3,41.41691876,-82.60101721,barrier,1.375467936
1855,Plum Brook Area Wetland #1,1855:Plum Brook Area Wetland #1,41.42288793,-82.62071165,lacustrine,4.282656162
1857,Bay Point Wetland #1,1857:Bay Point Wetland #1,41.4978581,-82.71282414,lacustrine,22.26635798
1858,Bay Point Wetland,1858:Bay Point Wetland,41.5006222,-82.71706347,barrier,9.88163165
1859,Plum Brook Area Wetland #2,1859:Plum Brook Area Wetland #2,41.42768571,-82.62937513,lacustrine,22.10116331
1862,Plum Brook Area Wetland #3,1862:Plum Brook Area Wetland #3,41.42687183,-82.63887389,riverine,12.79073071
1863,Hemming Ditch Wetland,1863:Hemming Ditch Wetland,41.43484481,-82.65530848,riverine,19.31869512
1864,Big Island Wetland,1864:Big Island Wetland,41.44576845,-82.66779187,riverine,74.64851813
1865,Beaver Creek Wetland,1865:Beaver Creek Wetland,41.43542966,-82.24267756,riverine,2.721349943
1866,Bay View Wetland,1866:Bay View Wetland,41.45909002,-82.80775254,lacustrine,438.974803
1867,Willow Point Wetland,1867:Willow Point Wetland,41.43800073,-82.87884196,lacustrine,118.3336483
1868,Whites Landing Wetland,1868:Whites Landing Wetland,41.43072032,-82.89685609,lacustrine,2.000328878
1869,Muddy Creek Bay Wetland,1869:Muddy Creek Bay Wetland,41.44592907,-83.00416265,riverine,2081.745539
1870,Port Clinton Wetland,1870:Port Clinton Wetland,41.49195214,-82.95053209,riverine,76.41037509
1871,Lockwood Road Wetland,1871:Lockwood Road Wetland,41.49110264,-82.89300998,lacustrine,25.964661
1872,Portage Wetland,1872:Portage Wetland,41.4984128,-82.85967296,barrier,45.64891803
1873,Pickeral Creek Wetland,1873:Pickeral Creek Wetland,41.42265468,-82.95469959,lacustrine,97.38540396
1874,Danbury Wetland,1874:Danbury Wetland,41.4969431,-82.82151865,lacustrine,9.722041687
1877,North Bass Island Wetland #1,1877:North Bass Island Wetland #1,41.71053393,-82.82761594,barrier,0.92023343
1880,East Harbor Wetland #2,1880:East Harbor Wetland #2,41.54090794,-82.79010922,barrier,5.241293992
1882,Perry Street Wetland,1882:Perry Street Wetland,41.51608648,-82.93573485,lacustrine,10.03118888
1883,Ottawa Wildlife Refuge Wetland,1883:Ottawa Wildlife Refuge Wetland,41.53163315,-82.99912368,barrier,285.5499361
1884,Camp Perry Area Wetland,1884:Camp Perry Area Wetland,41.54413571,-83.01183578,barrier,7.680684769
1885,Toussaint River Wetland,1885:Toussaint River Wetland,41.57588603,-83.06457662,riverine,1080.242851
1887,Magee Marsh,1887:Magee Marsh,41.61452837,-83.16510873,lacustrine,834.5484533
1888,Ottawa National Wildlife Refuge Wetland,1888:Ottawa National Wildlife Refuge Wetland,41.6241614,-83.21261562,lacustrine,763.14398
1889,Metzger Marsh,1889:Metzger Marsh,41.64074762,-83.24386866,lacustrine,77.83475059
1890,Cedar Point National Wildlife Refuge Wetland,1890:Cedar Point National Wildlife Refuge Wetland,41.6847652,-83.32059627,lacustrine,838.4097403
1891,Niles Beach Area Wetland,1891:Niles Beach Area Wetland,41.6845477,-83.35862585,barrier,17.67148729
1892,Otter Creek Wetland,1892:Otter Creek Wetland,41.68415709,-83.46014985,riverine,20.59457422
1893,Detwiler Area Wetland,1893:Detwiler Area Wetland,41.69968689,-83.47812954,riverine,3.559363625
1894,Carland Beach Wetland,1894:Carland Beach Wetland,41.7364637,-83.45732101,riverine,26.37007052
1896,Halfway Creek Wetland,1896:Halfway Creek Wetland,41.74445179,-83.47174489,riverine,72.0628029
1897,Indian Island Wetland,1897:Indian Island Wetland,41.74887905,-83.45333916,lacustrine,3.291478336
1898,Woodtick Peninsula Wetland,1898:Woodtick Peninsula Wetland,41.76813074,-83.43973234,barrier,174.5109592
1900,Bay Creek Area Wetland,1900:Bay Creek Area Wetland,41.77178612,-83.462355,barrier,280.4112233
1901,Erie Road Wetland,1901:Erie Road Wetland,41.79214387,-83.45305617,lacustrine,15.25625881
1902,Luna Pier Wetland,1902:Luna Pier Wetland,41.80353732,-83.44967392,barrier,4.544787463
1903,Toledo Beach Wetland,1903:Toledo Beach Wetland,41.8272178,-83.423003,riverine,119.7095594
1904,Otter Creek Wetland,1904:Otter Creek Wetland,41.84748863,-83.41694949,riverine,94.24029145
1905,LaPlaisance Creek Wetland,1905:LaPlaisance Creek Wetland,41.87612413,-83.37182916,lacustrine,3.682625195
1907,River Raisin Wetland #1,1907:River Raisin Wetland #1,41.89045616,-83.35454641,riverine,20.19228983
1908,River Raisin Wetland #2,1908:River Raisin Wetland #2,41.90250254,-83.34648363,riverine,19.29159234
1909,Sandy Creek Wetland #1,1909:Sandy Creek Wetland #1,41.92216935,-83.33283766,riverine,22.99776523
1911,Stony Creek Wetland,1911:Stony Creek Wetland,41.9455715,-83.30307068,riverine,10.06040262
1913,Stony Point Wetland,1913:Stony Point Wetland,41.94420534,-83.2716564,barrier,25.77969501
1914,Enrico Feral Wetland,1914:Enrico Feral Wetland,41.95402209,-83.26294664,lacustrine,19.32198718
1915,Swan Creek Wetland,1915:Swan Creek Wetland,41.97866061,-83.2498058,riverine,152.6620751
1916,Estral Beach Wetland,1916:Estral Beach Wetland,41.98876723,-83.230126,riverine,11.87855012
1917,Mouillee Marsh,1917:Mouillee Marsh,42.02102049,-83.20267929,riverine,995.2462993
1918,Rockwood Road Wetland,1918:Rockwood Road Wetland,42.06584875,-83.1967588,riverine,86.12810333
1919,Cherry Isle Wetland,1919:Cherry Isle Wetland,42.07836314,-83.19580627,riverine,27.36806193
1921,Maple Beach Wetland,1921:Maple Beach Wetland,42.05233976,-83.18997347,riverine,4.779314598
1922,Estral Beach Area Wetland,1922:Estral Beach Area Wetland,41.99266124,-83.21103916,lacustrine,32.56005355
1924,Berlin Township Wetland,1924:Berlin Township Wetland,41.99125625,-83.2253236,lacustrine,0.503144688
1925,Point aux Peaux Area Wetland,1925:Point aux Peaux Area Wetland,41.95713499,-83.25698597,lacustrine,3.47344303
1926,Stony Point Area Wetland #1,1926:Stony Point Area Wetland #1,41.93704798,-83.26562196,barrier,3.560150431
1927,Stony Point Area Wetland,1927:Stony Point Area Wetland,41.9406852,-83.27317881,lacustrine,9.438409886
1928,Monroe City Area Wetland,1928:Monroe City Area Wetland,41.90006695,-83.36296633,riverine,520.0473672
1929,LaPlaisance Creek Area Wetland,1929:LaPlaisance Creek Area Wetland,41.87573254,-83.3862787,riverine,25.30995251
1930,Avalon Beach Area Wetland,1930:Avalon Beach Area Wetland,41.85096556,-83.39968942,riverine,3.880236706
1931,Woodtick Peninsula Area Wetland,1931:Woodtick Peninsula Area Wetland,41.77176813,-83.44509772,lacustrine,5.586073818
1933,BENCHMARK:North Maumee Bay Area Wetland,1933:BENCHMARK:North Maumee Bay Area Wetland,41.76139171,-83.45633031,lacustrine,176.5246665
1935,Turning Basin Area Wetland,1935:Turning Basin Area Wetland,43.03861584,-78.88854854,riverine,0.70249912
1936,Buckhorn Island Area Wetland #1,1936:Buckhorn Island Area Wetland #1,43.06198641,-78.96997086,riverine,1.030216811
1937,Buckhorn Island Area Wetland,1937:Buckhorn Island Area Wetland,43.06014263,-78.972397,riverine,8.445348186
1938,Beaver Island State Park Area Wetland,1938:Beaver Island State Park Area Wetland,42.96648656,-78.94178383,riverine,4.473123485
1939,Strawberry Island Wetland,1939:Strawberry Island Wetland,42.95452791,-78.92369232,riverine,5.149828699
1940,Horseshoe Pond Wetland,1940:Horseshoe Pond Wetland,42.15736567,-80.07964464,lacustrine,9.188081797
1941,Thompson Bay Area Wetland,1941:Thompson Bay Area Wetland,42.16842135,-80.0808713,lacustrine,47.5099537
1942,Misery Bay Area Wetland,1942:Misery Bay Area Wetland,42.16082001,-80.0873707,lacustrine,0.225117668
1943,Big Bend Area Wetland,1943:Big Bend Area Wetland,42.15515298,-80.12583512,lacustrine,18.8240795
1944,Presque Isle Area Wetland,1944:Presque Isle Area Wetland,42.14192082,-80.13702077,lacustrine,15.46789707
1945,Presque Isle State Park Area Wetland,1945:Presque Isle State Park Area Wetland,42.12824567,-80.14557094,lacustrine,3.640578209
1946,Presque Isle State Park Wetland,1946:Presque Isle State Park Wetland,42.11777487,-80.15133932,barrier,3.20108746
1947,Presque Isle Bay Area Wetland,1947:Presque Isle Bay Area Wetland,42.1153342,-80.15020382,lacustrine,2.319396315
1949,Carr River Wetland Area,1949:Carr River Wetland Area,46.02786679,-84.69383083,barrier,23.03915313
1950,Huron Bay Wetland,1950:Huron Bay Wetland,45.11312593,-83.31858497,barrier,0.834279967
1951,Bark River Wetland,1951:Bark River Wetland,45.57905826,-87.24290501,riverine,1.219113896
1952,Little Tail Swamp Area Wetland,1952:Little Tail Swamp Area Wetland,44.68481148,-87.99402936,barrier,51.71659962
1953,Point Comfort Wetland #1,1953:Point Comfort Wetland #1,44.61649709,-87.85257999,barrier,2.765035383
1954,Wayside Park Area Wetland,1954:Wayside Park Area Wetland,44.61461449,-87.85618932,barrier,18.32974618
5001,12 O'Clock Point,5001:12 O'Clock Point,44.05634246,-77.58839712,riverine,24.93320427
5002,Abraham Point Wetland,5002:Abraham Point Wetland,44.23094267,-76.39655453,riverine,1.604124773
5003,Adolphus Reach Wetland,5003:Adolphus Reach Wetland,44.10210586,-76.92874377,lacustrine,20.73858079
5004,Adolphustown Marsh 1,5004:Adolphustown Marsh 1,44.05454819,-77.02232327,barrier,2.348742407
5005,Adolphustown Marsh 2,5005:Adolphustown Marsh 2,44.05776294,-77.01497777,lacustrine,25.35863054
5007,Airport Creek Marsh,5007:Airport Creek Marsh,44.17857182,-77.09897263,riverine,29.21448937
5008,Amherst Bar Wetland 1,5008:Amherst Bar Wetland 1,44.18597202,-76.62271059,lacustrine,5.437633784
5009,Amherst Bar Wetland 2,5009:Amherst Bar Wetland 2,44.18154095,-76.62046907,barrier,4.751371556
5010,Anchor Island 1,5010:Anchor Island 1,46.14317709,-82.21998518,lacustrine,3.300064097
5011,Anchor Island 2,5011:Anchor Island 2,46.13756028,-82.21557999,lacustrine,11.77941916
5012,Anchor Island 3,5012:Anchor Island 3,46.13000526,-82.21351989,lacustrine,1.683658522
5013,Anderson Creek,5013:Anderson Creek,46.33104237,-83.9765637,riverine,46.03175325
5014,Awenda Shoreline Fen,5014:Awenda Shoreline Fen,44.85444417,-79.99068344,barrier,12.73108565
5015,Baie Du Dore 1,5015:Baie Du Dore 1,44.33401426,-81.56010547,lacustrine,56.51520156
5016,Baie Du Dore 2,5016:Baie Du Dore 2,44.34171966,-81.54984232,lacustrine,23.84363733
5017,Baie Du Dore 3,5017:Baie Du Dore 3,44.33981519,-81.53881983,barrier,4.01035191
5018,Baie Fine Wetland,5018:Baie Fine Wetland,46.04015025,-81.49739583,barrier,16.34849711
5019,Bainsville Bay Marsh 1,5019:Bainsville Bay Marsh 1,45.16991754,-74.40207873,riverine,146.7874662
5020,Bainsville Bay Marsh 2,5020:Bainsville Bay Marsh 2,45.17738451,-74.38502071,riverine,102.5099348
5021,Bainsville Bay Marsh 3,5021:Bainsville Bay Marsh 3,45.18443493,-74.3804939,riverine,46.94950905
5022,Bainsville Bay Marsh 4,5022:Bainsville Bay Marsh 4,45.18011967,-74.37368737,riverine,114.1089696
5023,Bainsville Bay Marsh 5,5023:Bainsville Bay Marsh 5,45.19521562,-74.36578352,riverine,6.014242492
5024,"Baker's Bay, Clapperton Island","5024:Baker's Bay, Clapperton Island",46.0364305,-82.23095388,lacustrine,29.43450534
5025,Balm Beach Swamp 1,5025:Balm Beach Swamp 1,44.68718866,-79.98529536,barrier,70.09827235
5026,Balm Beach Swamp 2,5026:Balm Beach Swamp 2,44.67791571,-79.97492148,barrier,107.0419588
5027,Balm Beach Swamp 3,5027:Balm Beach Swamp 3,44.66360511,-79.97083248,riverine,158.1290702
5028,"Bamageseck Bay, St. Joseph Island 1","5028:Bamageseck Bay, St. Joseph Island 1",46.29574552,-83.95858408,riverine,1.322414286
